Event ID,Event Link,Event Picture,Event Title,Event Organizer,Event Date,Event Address,Event Description
0d7d71f611007ceb2e63634a4ca9aebd,https://www.eventbrite.ca/e/5th-annual-gcwcc-soiree-function-5e-edition-de-la-soiree-function-ccmtgc-tickets-72383750747?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F73723473%2F225712369562%2F1%2Foriginal.20190920-183059?w=1000&auto=compress&rect=0%2C0%2C2160%2C1080&s=4a61b2c8d76c53f01e0ff16b2cd65cad,5th Annual GCWCC Soirée FUNction / 5e édition de la Soirée FUNction CCMTGC,by Soirée FUNction,"Fri, 25 October 2019
5:30 PM – 11:30 PM EDT","Sir John A. Macdonald Building
144 Wellington Street 
Ottawa, ON",Join us with a #popofcolour at the Soirée FUNction!  Joignez-vous à nous avec un #éclatdecouleur à Soirée FUNction!
dcc1791f1871fbd4f4ebb7cdb03c57e8,https://www.eventbrite.ca/e/designer-purse-bingo-tickets-62960021118?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F63403266%2F311019998951%2F1%2Foriginal.20190605-004839?w=1000&auto=compress&rect=0%2C14%2C1200%2C600&s=1e237a47601bf63074a29a3134752e81,Designer Purse Bingo,by Anchor Niagara,"Thu, 24 October 2019
7:00 PM – 10:00 PM EDT","White Oaks Conference Resort and Spa
253 Taylor Road 
Niagara-on-the-Lake, ON L0S 1J0",Designer Purse Bingo!
d1087bf69a07691b20c5235facf1ee6f,https://www.eventbrite.com/e/night-of-enchantment-gala-2019-in-memory-of-emma-rose-grenon-lemaitre-tickets-60010739738?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F65099923%2F20891586534%2F1%2Foriginal.20190709-172646?w=1000&auto=compress&rect=0%2C0%2C1666%2C833&s=bdd41ea216e60bd3194f089afb5cf6bd,Night of Enchantment Gala 2019. In Memory of Emma-Rose Grenon-Lemaitre.,by Emma-Rose Fund,"Fri, Oct 25, 2019, 6:30 PM –
Sat, Oct 26, 2019, 1:00 AM EDT","Grand Luxe Event Boutique
3125 Bayview Avenue 
Toronto, ON M2K 1G2","THIS YEAR IS EMMA-ROSE FUND’S 6TH BIENNIAL FUNDRAISING GALA!
On October 25, 2019, A Night of Enchantment Gala will celebrate its 6th year, in memory of Emma-Rose Grenon-Lemaitre. Expect open bar, multi-course meal, musical entertainment, live performances, auction, and great prizes. The formal event will take place at the Grand Luxe Event Boutique, Toronto. Cocktail reception at 6:30pm. Dinner at 7:30pm.
 
PLEASE NOTE THERE IS A DRESS CODE THIS YEAR.  
YOU ARE REQUESTED TO WEAR ALL WHITE OR BLACK & WHITE.
 
We thank Tic Toc Tours for donating the Bon Voyage Promo Draw! 
 
If you can't attend the gala, we would love your support by donation! 
 
For more information, contact lara@emma-rose.ca or visit emma-rose.ca."
22f21520ca91563db9b1d0348e2cce0e,https://www.eventbrite.ca/e/handbags-for-hospice-tickets-67580321561?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F67289395%2F316286265564%2F1%2Foriginal.20190801-194158?w=1000&auto=compress&rect=0%2C14%2C1200%2C600&s=d6ea734c6269a0f6a9d62b9a0c0e7460,Handbags for Hospice,by Rotary Hospice Stratford Perth,"Thu, 24 October 2019
6:30 PM – 9:30 PM EDT","Knox Presbyterian Church
142 Ontario Street 
Stratford, ON N5A 3H2",Join us for our first Handbags for Hospice fundraising event!
7392058fc25eed335404516497f9f289,https://www.eventbrite.ca/e/breaking-bread-breaking-stigma-2019-tickets-64985643810?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F71183193%2F121424417485%2F1%2Foriginal.20190905-151440?w=1000&auto=compress&rect=65%2C0%2C1048%2C524&s=8588ba0b40765a47d59f58ae044bf05c,"Breaking Bread, Breaking Stigma 2019",by Hopewell Eating Disorder Support Centre,"Wed, 23 October 2019
6:30 PM – 9:30 PM EDT","Horticulture Building
1525 Princess Patricia Way 
Lansdowne Park 
Ottawa, ON K1S 5J3","Hopewell Eating Disorder Support Centre will hold its third annual signature fundraiser in the Horticulture Building at Lansdowne Park on Wednesday, October 23rd. It will bring people together to ""break bread"" and use this opportunity to further ""break stigma” around these deadly mental illnesses. 
This is important because while eating disorders are the most fatal mental health diagnosis, they remain grossly misunderstood and heavily stigmatized. Breaking bread together will give our guests a chance to learn more about why Hopewell's work is so vital in our community. 
The concept for the evening is a gourmet sandwich showdown, featuring a roster of Ottawa's top chefs, and a panel of celebrity judges to crown the ""Sandwich Sovereign of Ottawa""
The accomplished chefs who will be competing are: Cory Baird from Eldon’s, Shane Brown from Beckta, Justin Champagne from Bar Lupulus.  We are also welcoming back a team of new student chefs from the Algonquin College Culinary Management program!
The inaugural winner from 2017, Joe Thottungal from Coconut Lagoon, has signed on as the official Event Patron for Breaking Bread, Breaking Stigma! He is coming back this year to cook the reception food and he will also serve on the panel of celebrity judges, which includes local culinary royalty Margaret Dickenson, and Gusto Worldwide Media CEO Chris Knight.
Thank you to our event sponsors; GUSTO Worldwide Media, Excel HR, Taggart Parkes Foundation, Parson Refrigeration Ltd., Susan Chell Team - REMAX Hallmark Reality, INNOVISOR, Westboro Psychology, Pearly-Robertson, Hill and McDougall LLP, and Anchor Psychology. 

There will also be a silent auction of exciting prizes available on-site, and a bar featuring complementary wines from KIN Vineyards. Flora Hall will also be donating beer and fielding a chef for the competition (TBA).



FAQs 
Why are you holding a food-related event for an eating disorder charity?
Because food is the medicine that takes our clients from illness to wellness, and from hopelessness to recovery. It is also an opportunity to celebrate the amazing diversity of local chefs, whose life's work is providing this nourishment for all of us.
What accomodations will be made for those with dietary restrictions?
Due to the nature of the event, the chefs are only able to make adjustments for vegetarians (by providing an alternate protein), and those with Celiac disease or a severe gluten allergy (by using gluten-free bread). Please email info@hopewell.ca after you have purchased your tickets to inform us if you require either or both of these adjustments to be made for you. Those who do not inform the organizers in advance of these requirements may not be able to be accomodated on-site.
Are there ID or minimum age requirements to enter the event?
No, however a host bar will be available for those aged 19 and older. Non-alcoholic options will also be available.
Will you be issuing a tax receipt to ticket buyers?
Absolutely! Tax receipts will be issued by the end of November 2019.
What are my transportation/parking options for getting to and from the event?
Lansdowne Park is easily accessible by walking and cycling. OC Transpo service on Bank Street also provides easy connections from downtown. The underground parking garage has over 1000 spots available at rates of $2.00 for 30 minutes, and a $30 daily maximum.
How can I contact the organizer with any questions?
Please email info@hopewell.ca 
What's the refund policy?
No refunds will be provided after ticket purchase."
e0cdc1307ada65ffa163984a74e0e995,https://www.eventbrite.ca/e/east-coast-charity-ball-kitchen-party-w-signal-hill-tickets-62287883737?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F67171861%2F163153977873%2F1%2Foriginal.20190731-213833?w=1000&auto=compress&rect=0%2C0%2C2160%2C1080&s=f6c3b9415dfeae0b6a6b7887dbec0f5d,East Coast Charity Ball - Kitchen Party w/ Signal Hill,by East Coast Connected,"Fri, 25 Oct 2019, 9:00 PM –
Sat, 26 Oct 2019, 2:00 AM EDT","'1871' Berkeley Church Event Venue
315 Queen Street East 
Toronto, ON M5A 1S7","We're bringing the East Coast back to Toronto!
The East Coast Charity Ball is East Coast Connected (ECC)’s flagship fundraising event in support of the IWK Foundation. We’re flying up Signal Hill straight from the Lower Deck and Alexander Keiths will be the drink of choice. Jessys Pizza will be providing a late night delivery of donairs and garlic fingers!All tickets include complimentary drinks all night. ECC has chosen the IWK Foundation as the East Coast Charity Ball benefactor. The IWK Foundation is a champion of excellence in women's and children's health and medicine. Funds raised will support the IWK's global leadership in research and health centre priorities. Learn more about this worthy organization at iwkfoundation.org.------Earlier in the evening, there is a formal reception, dinner, speaker, and silent auction. These tickets include access to the Kitchen Party and are puchased seperately from this page. 
If you are interested in purchasing a table for the dinner portion of the evening or if you would like to receive information about sponsorship opportunities, please contact charityball@eastcoastconnected.ca."
7adb34dc573aea835ec1ae7f130fdccb,https://www.eventbrite.ca/e/perfect-pitch-tickets-71538933877?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F71031661%2F7558553077%2F1%2Foriginal.20190904-165533?w=1000&auto=compress&rect=0%2C0%2C2160%2C1080&s=734e31c6634c41974537032814406cb8,Perfect Pitch,by Social Venture Partners Waterloo Region,"Tue, 5 November 2019
6:00 PM – 9:30 PM EST","CIGI Theatre
67 Erb Street West, Waterloo (campus building) 
Waterloo, ON","Ready to hear Waterloo Region’s next great idea for social good – and help it happen?



Join us at Perfect Pitch on November 5. Seven charities will take the stage at CIGI in front of community leaders and judges – with cash awards on the line – to present their perfected pitch.
Why attend? 
It’s an opportunity to hear from seven local charities, all addressing challenges that our community faces. They’ll each share their story – and how you can help make a difference – in a three-minute pitch.
Vote for your favorite (your ticket proceeds go to the pitching charity of your choice) and share in the excitement as the Audience’s Choice award and Teens' Choice award winners are announced at the end of the night.

We're excited to be working with pitch teams from:
Anishnabeg Outreach, Big Brothers Big Sisters of Waterloo Region, Button Factory Arts, Family & Children's Services of the Waterloo Region Foundation, Hummingbird Centre for Hope, Monica Place, and Sexual Assault Support Centre of Waterloo Region.

Event Schedule:
6:00-6:45 p.m.: Event Showcase & Social. Network, meet local innovators, & enjoy refreshments in the CIGI lobby.
6:45-9:00 p.m.: Perfect Pitch - Pitch Competition, CIGI Theatre.
9:05-9:30 p.m.: Post-Reception. Celebrate with us! Connect with the organizations to learn more, share your support, or sign up as a volunteer.

Presented by:


With generous support from our sponsors:
- Bingeman's- City of Waterloo- Durrell Communication- Kitchener Waterloo Community Foundation- PwC- Sherwood Systems"
3dfc46d3465b888ee2ad0d74af7a0f78,https://www.eventbrite.ca/e/party-for-paws-tickets-61061379229?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F68031471%2F31484210471%2F1%2Foriginal.20190808-182418?w=1000&auto=compress&rect=0%2C26%2C2048%2C1024&s=f50613895fdafd69fc315476867e94ad,Party for Paws,by Charity Gals,"Fri, 15 November 2019
7:00 PM – 11:00 PM EST","13th Street Winery
1776 Fourth Avenue 
St. Catharines, ON L2R 6P9","Please join us in attending our Second Annual Charity Gals Event - Party for Paws!

WHO:
This year, Charity Gals is hosting the event in honour of the Lincoln County Humane Society (LCHS), and we couldn't be more excited! All proceeds will go towards the LCHS veterinary bills.
WHY:
The Lincoln County Humane Society has been protecting and saving animals since 1881. They save over 98% of their cats and over 99% of their dogs! They help ~ 3500 animals/year, hire 35 staff and they have ~ 200 volunteers!
WHEN:
Friday, November 15, 2019 from 7 PM - 11 PM
WHERE:
The beautiful 13th Street Winery! We have the whole venue rented for the evening, and let us tell you - it is stunning!
WHAT: Join us for a fun night of:

Food Stations
Unlimited Wine Bar
Beer for Purchase
Music by our Exclusive DJ Donna Lovejoy (https://www.mixcloud.com/DJ_Donna_Lovejoy/)
Photos by our Exclusive Photographer Kaitlyn Daw (https://www.kaitlyndawphotography.com)
Silent Auction
Games - Pawlinko, Ball Toss
Trailer of Animals from the LCHS up for Adoption

*Dress Code: cocktail chic*
HOW:
Tickets are available for sale starting August 1, 2019 at 9 AM for 155$ per person. Just go ahead and click the ""tickets"" button to purchase your ticket, and then bring your beautiful selves to 13th Street Winery on November 15, 2019 at 7 PM. Hurry, get your tickets before they're gone! This year we only have 200 tickets. The first 50 ticket buyers will get an awesome FREE, giveaway sponsored by Brand Blvd! (Ps. last year we sold out about 3 months before our event, so be sure you don't miss out this year).
Ps. Looking for a place to stay the night of the event?? Hampton Inn St. Catharines has blocked off some rooms for us at a discounted rate. We will have the We Drive service present at our event for those of you wanting to have a couple drinks, to help drive you and your car safely to your final destination at the end of the night!
Click the following link to book a Hampton Inn hotel room under the group booking ""Charity Gals"": 
http://group.hamptoninn.com/charitygals
If you’re unable to make the event but would like to make a donation to the Lincoln County Humane Society please visit:
https://www.canadahelps.org/en/charities/lincoln-county-humane-society/p2p/Party-for-Paws/#.XUmI4D7R9oQ.email
We are SO looking forward to this amazing event, and we hope to see you there!
- Charity Gals Stephanie Yurkewich and Rachel Gannage Kemp"
237efe19daee8e3866d82a9c21392e39,https://www.eventbrite.ca/e/temiskaming-shores-and-area-rotary-oktoberfest-tickets-63048704372?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F63486576%2F154057814342%2F1%2Foriginal.20190606-111920?w=1000&auto=compress&rect=368%2C250%2C2630%2C1315&s=2638690097fb5f466d2ed92d8ccaecf9,Temiskaming Shores and Area Rotary Oktoberfest,by Temiskaming Shores & Area Rotary Club,"Sat, 5 Oct 2019, 6:00 PM –
Sun, 6 Oct 2019, 1:00 AM EDT","Riverside Place
Riverside Drive 
Temiskaming Shores, ON P0J 1P0","You don't have to be German to enjoy Oktoberfest! There's more than enough fun to go around.
The third annual Rotary Oktoberfest will be held on Saturday October 5th (6pm-1am) at the Riverside place. Enjoy live entertainment by Kings of nowhere, Oktoberfest style sausages, and draft beer. All proceeds to support the ""New Liskeard Splash Pad"". All sales final. 19+ event .
Don't be dissapointed, buy your tickets while they last."
2bb678be9e4c5ce132f3c80fd784fd83,https://www.eventbrite.ca/e/mission-services-of-london-2019-fall-banquet-silent-auction-tickets-62436282602?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F62995250%2F249289518354%2F1%2Foriginal.20190528-164924?w=1000&auto=compress&rect=0%2C48%2C1864%2C932&s=1facb0c407506347fc95247c97a6d970,Mission Services of London 2019 Fall Banquet & Silent Auction,by Mission Services of London,"Thu, 14 November 2019
5:30 PM – 10:00 PM EST","London Convention Centre
300 York Street 
London, ON N6B 1P8","Please join us on Thursday, November 14, 2019 at the London Convention Centre for our Fall Banquet & Silent Auction featuring keynote speaker Perdita Felicien, World Champion Hurdler and Two-Time Olympian.  
It is with great pleasure that we announce this year’s speaker: two-time Olympian, 10-time, National Champion, two-time World silver medalist, and the only Canadian woman to win a World Championship gold medal in track and field. During her career as a 100-metre hurdler she earned numerous honours, including Canada’s Athlete of the Year and the Queen Elizabeth Diamond Jubilee Medal. In her inspiring talks, Perdita explores what it means to chase a dream and overcome the “hurdles” life can put before you.
In high school, after briefly quitting track altogether, P erdita earned a full scholarship to the University of Illinois, and became a three time NCAA champion and a cademic standout. Her success continued as a professional when she represented Canada at six World Championship competitions, and at two Olympic Games in 2000 and 2004. A favourite at the 2004 Olympics in Athens, Perdita fell at the first barrier in the finals and couldn’t finish the ra ce. She showed grace under fire in that moment, and has used the experience to teach others how to pers evere and rise again. 
After retiring in 2013, Perdita has worked as a broadcaster, covering the 2015 Pan American Games and the summer Olympics in Rio for the CBC. Perdita credits a women’s shelter in Durham Region with helping her family get on their feet. Her mother who immigrated from St. Lucia, encountered many barriers , including displacement and poverty, which she found a way to overcome. Perdita’s story is incredibly emotional, and is loaded with raw honesty and humour.
Highlighted this year will be the Prevention of Homelessness Among Families (PHAF) Program at Rotholme Women’s & Family Shelter. Rotholme is a branch of Mission Services of London that offers safe shelter, nourishment, counseling and other support services to families in need, and PHAF is a perfect example. PHAF has three components: 1) Shelter Diversion, to help families at risk of homelessness avoid emergency shelter; 2) Housing Selection for families who cannot be diverted to help them find stable housing; and 3) Housing Stability to help families with life skills coaching and ongoing support after they exit emergency shelter."
3930cbd3ff965bcbbe7f741977a00566,https://www.eventbrite.ca/e/eat-to-the-beat-2019-presented-by-kitchenaid-tickets-56145676229?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F64102216%2F113514631871%2F1%2Foriginal.20190618-195204?w=1000&auto=compress&rect=0%2C0%2C2160%2C1080&s=9595de5e5ee7062ebd5ca98ef5c4c037,Eat to the Beat 2019 Presented By KitchenAid®,by Canadian Cancer Society,"Tue, 22 October 2019
7:00 PM – 10:00 PM EDT","Roy Thomson Hall
60 Simcoe Street 
Toronto, ON M5J 2H5","Eat to the Beat is a food event like no other! Funds raised help the Canadian Cancer Society bring programs and support services to Canadians living with Breast Cancer. From diagnosis to survivorship, we ensure no one is alone in their journey.
Celebrating its 24th year, Eat to the Beat features the talents of 60 female chefs. Bringing together urban foodies to experience the best Ontario’s culinary scene has to offer. Women supporting women through the challenges that come with a breast cancer diagnosis.
Eat to the Beat has raised over $4.5 million to fund support programs and services for people living with breast cancer. In 2018, over 700 attendees raised over $230,000 to support those affected by breast cancer!
*This is a 19+ event
For more information, visit www.eattothebeat.ca"
a01289c6038ed8eea689a703b7de9740,https://www.eventbrite.ca/e/leaf-persons-day-gala-2019-tickets-69428074239?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F69702539%2F147790060047%2F1%2Foriginal.20190823-171828?w=1000&auto=compress&rect=0%2C60%2C1920%2C960&s=2898cebc9b9b2587a9016ae425c18d3e,LEAF Persons Day Gala 2019,by Women's Legal Education and Action Fund (LEAF),"Wed, 23 October 2019
6:00 PM – 9:00 PM EDT","Bram and Bluma Appel Salon
789 Yonge Street 
#2nd floor 
Toronto, ON M4W 2G8","LEAF's annual Persons Day Gala is our largest and most important event. The funds raised directly support our work to advance equality rights. On October 23rd, 2019, we'll welcome hundreds of LEAF supporters to the Bram and Bluma Appel Salon at the Toronto Reference Library. We'll share a wonderful evening of cocktails and culinary delights with members of the legal, feminist, academic, activist, corporate, and labour communities.
This year, we're pleased to welcome the world-renowned comedy theatre, The Second City, which will be providing entertainment for the evening from an all-female improvisation cast! 






The Persons Day Gala is possible thanks to the generous support of our sponsors!
Our legal community sponsors:
Bogoroch and Associates LLP, Borden Ladner Gervais LLP (BLG), Cavalluzzo LLP, Davies Ward Phillips & Vineberg LLP, Fasken, Goldblatt Partners LLP, Kastner Law, Koskie Minsky LLP, Law Society of Ontario, Lax O'Sullivan Lisus Gottlieb LLP, Lerners LLP, Paliare Roland Rosenberg Rothstein LLP, Pape Chaudhury LLP, Stockwoods LLP 
Our labour community sponsors:
AMAPCEO, CUPE Canadian Union of Public Employees,. Elementary Teachers' Federation of Ontario, Ontario Secondary School Teachers' Federation, Society of United Professionals, UFCW Canada, Ontario English Catholic Teachers Association, Ontario Nurses Association 
Our corporate sponsors:
BMO Bank of Montreal , Delaney Capital Management"
b8acf196600b1d94076deaefaf7d6526,https://www.eventbrite.ca/e/nonprofit-driven-2019-tickets-60816221957?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F61207699%2F26329737977%2F1%2Foriginal.20190425-204422?w=1000&auto=compress&rect=0%2C0%2C1500%2C750&s=ae32c9cc590bd349ebd2e836a1a2d4c6,Nonprofit Driven 2019,by Ontario Nonprofit Network (ONN),"Wed, Nov 27, 2019, 8:00 AM –
Thu, Nov 28, 2019, 5:00 PM EST","Metro Toronto Convention Centre
222 Bremner Blvd 
Toronto, ON M5V 2T6","Ontario’s nonprofit sector is a positive force on the frontlines of community challenges and opportunities, providing on-the-ground solutions to improve people's lives.
We can’t be modest about the profound impact nonprofits and charities have on communities, nor the roles we play in tackling important issues across Ontario.
Let’s be bold and take this momentum to the next level.
Join 600 nonprofit and community leaders and policy makers at the largest public policy forum for Ontario's nonprofit sector.

Nonprofit Driven 2019 is two full days of interactive and insightful plenary sessions, workshops and networking opportunities to help individuals, their organizations, and the nonprofit sector.
What will you take away?
Participants will come away better equipped to take the bold steps needed to drive the public policy agenda forward – together:
Advancing skills for stronger organizations - Enhance skills and knowledge to improve organizational effectiveness and impact for both emerging and established leaders.
Influencing public policy for stronger communities – Learn about, discuss, rethink, and reimagine the big issues in the sector today to arrive at strategies for how to shape public policy, set the agenda for change, and work together for our sector and our communities.
Check our schedule to get the latest updates on programming. https://nonprofitdriven.ca/schedule/

Nonprofit Driven is presented by Ontario Nonprofit Network. The ONN engages, advocates, and leads with – and for – nonprofits that work for the public benefit in Ontario. Through policy, advocacy, and services, the ONN is strengthening the sector’s role as a key pillar of society and economy.
*To receive member pricing, please check your email for access to your member exclusive promotional code.
Nonprofit Driven is made possible thanks to generous sponsors and supporters.
Presenting Partner

Presenting Sponsor

Sponsors"
992eb20c8438a117acff2335d4d79b0f,https://www.eventbrite.ca/e/gianlucas-gift-gala-2019-tickets-68222668839?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F67800393%2F219760844484%2F1%2Foriginal.jpg?w=1000&auto=compress&rect=0%2C634%2C4944%2C2472&s=07c0c4d71586ce1a4b66a5e67930efa3,Gianluca's Gift Gala 2019,by Gianluca's Gift,"Sat, 5 Oct 2019, 6:00 PM –
Sun, 6 Oct 2019, 1:00 AM EDT","Riviera Event Space
2800 Hwy 7 
Vaughan, ON L4K 1W8","Get ready to dance the night away at this year's gala!
The beneficiary of the event is Character Community York Region. A charitable foundation that works to engage individuals and organizations in positive character development. The proceeds from the event support the Slap Shot Hockey Program, the Youth Social Justice Day Program, and the Gianluca Cellucci Memorial Award. Please visit www.gianlucasgift.ca for more information.

Ticket price includes antipasto bar, plated dinner, and open bar.
There will also be door prizes, a raffle, and silent auction!
Please email gianlucasgift@gmail.com if you have any questions or would like to become involved through our volunteer and sponsorship opportunities.
Tickets are on sale till September 25th at midnight!
If you would like to select the table that you purchase your tickets at, you will need to complete your purchase through Eventbrite's desktop site. If you have any trouble, please contact us at gianlucasgift@gmail.com


FAQs 
Can I reserve a table ?
If you would like to reserve a table please contact us at gianlucasgift@gmail.com, and we will place a hold on a table for you..
What's the refund policy?
Unfortunately, we are unable to provide refunds at this time.
Do I have to bring my printed ticket to the event?
Please bring either your printed copy or electronic version of the ticket to gain entrance to the event.
Is my registration fee or ticket transferrable?
Yes, please contact gianlucasgift@gmail.com to have your ticket transferred to another individual.
Is there a discounted price for children?
Yes, children aged 10 and under are $50. Please contact us at gianlucasgift@gmail.com if you have any trouble applying the discount to your child's ticket.
Is there a way to see where my family or friends are sitting?
Unfortunately, Eventbrite currently does not offer this feature. Please note your friend or family member's ticket will show at which table they are seated. However, if you need help finding their table, please contact us at gianlucasgift@gmail.com and we can provide you with the information."
51def8f6cdf6fbd77b89476924d41f4c,https://www.eventbrite.ca/e/dream-bigger-gala-tickets-61595206922?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F63850709%2F267670986198%2F1%2Foriginal.20190613-142822?w=1000&auto=compress&rect=0%2C0%2C2160%2C1080&s=8a523fe8221286723c570d7940c9564a,DREAM BIGGER GALA,by LivingStrongMD,"Fri, 11 Oct 2019, 7:00 PM –
Sat, 12 Oct 2019, 1:00 AM EDT","Le Treport Wedding & Convention Centre
1075 Queensway East 
Mississauga, ON L4Y 4C1","On October 5th, 2018,  LivingStrongMD hosted it's first fundraising event: the Little Steps Big Dreams Gala. The goal for the Gala was to raise $20,000. 
The night was full of Magic! There were amazing raffle prizes, balloons galore, an open bar, food stations, a singer playing the piano to greet you as you walked in, dessert stations including a doughnut wall and a cotton candy machine, an inspiring cancer survivor speaker, guest speakers from The Hospital for Sick Children and The Ronald McDonald House Charities Toronto, videos, a DJ playing your favourite songs all night long, and more! 
The $20,000 goal that seemed unreachable had gone above & beyond all expectations.  After all expenses, The Little Steps Big Dreams Gala raised over $56,000 - with 240 people in attendance. 
$56,000 is the total amount that was distributed equally between particular initiatives at The Hospital for Sick Children and The Ronald McDonald House Charities Toronto during the 2018 holiday season, during a time where families need hope and love the  most.
This year, The Dream Bigger Gala has a goal of $60,000! Join us for an evening of charitable celebration as we continue to pave the way towards making big dreams come true, by DREAMING BIGGER. With a twinkle of hope and a leap of belief; together we can alleviate suffering and promote hope for families and children living with serious illnesses. The night will be a dream come true! 
Stay tuned for a Special Announcement at this years Gala!!!


Join us for a night of charitable celebration including:


Food Stations


Dessert Stations


Open Bar


Live Entertainment


DJ


Raffle Prizes


Special Guest Speakers


& Magic Gallore!


Purchase your ticket's today and join us as we keep dreaming bigger for all those children and families that need it the most.

Will you Dream Bigger with us this year?
#DREAMBIGGERGALA2019 #LIVINGSTRONGMD
All net proceeds support the children and families of The Hospital for Sick Children & The Ronald McDonald House Charities Toronto.

CLICK BELOW TO VIEW OUR WEBSITE:
https://www.livingstrongmd.com/

Would you like to be a Sponsor of the Dream Bigger Gala? Click the link below:
https://www.livingstrongmd.com/sponsorship

Would you like to DONATE now to our Hospital for Sick Children & RMHC Toronto initiatives? Click the link below:
https://www.livingstrongmd.com/donate

 
FAQs
 
Are there ID or minimum age requirements to enter the event?
No age requirement. ID required if attending the open bar. All pricing for tickets are the same. 
 
What are my transportation/parking options for getting to and from the event?
There is free parking at the venue. Please use uber/taxi if needed. Please drive responsibly. 
 
How can I contact the organizer with any questions?
You may email any inquiries to: livingstrongmdcampaign@gmail.com
 
What's the refund policy?
No refunds. Please contact for any issues. 
 
Do I have to bring my printed ticket to the event?
Please bring your printed ticket just incase. We can also scan you in if you show your ticket on your phone.
 
Is it ok if the name on my ticket or registration doesn't match the person who attends?
Yes, as long as we are aware. Thank you."
